[40][20]
|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|2|1|2|1|1|1|2|2|2|2|2|2|2|
|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|3|0|0|0|2|2|2|
|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|703|702|0|0|0|0|0|3|0|0|0|703|0|901|
|28|9|9|9|803|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|3|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|
|2|2|2|1|1|1|2|2|1|1|2|2|1|1|1|1|2|2|2|2|3|0|0|0|0|0|1|2|2|0|0|0|2|3|27|2|2|2|1|2|
|0|0|3|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|3|0|0|10|10|26|2|1|17|0|0|0|2|3|0|18|27|2|1|1|
|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|10|10|2|2|2|2|17|0|0|0|0|2|3|0|0|0|18|27|2|
|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|2|1|1|2|1|2|0|0|0|0|0|2|3|0|0|0|0|0|18|
|0|0|3|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|26|2|1|2|1|1|1|0|0|0|0|0|1|3|0|0|0|0|0|0|
|0|0|3|2|2|1|1|1|2|2|2|1|1|1|1|2|2|1|1|2|2|1|1|2|1|2|1|0|0|0|0|0|1|3|0|0|0|0|0|0|
|0|0|3|0|0|0|0|8|0|0|0|0|0|0|0|0|0|8|0|0|0|0|18|1|2|1|1|0|0|0|0|0|1|3|0|0|0|0|0|0|
|28|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|2|2|28|0|0|0|0|0|2|3|0|0|0|0|0|0|
|2|501|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|
|2|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|3|0|0|0|0|0|0|
|28|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|2|1|2|2|1|1|3|0|0|0|0|0|0|
|2|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|1|2|2|1|2|3|0|0|0|0|0|0|
|1|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|1|1|2|1|2|1|2|3|0|0|0|0|0|19|
|2|2|3|802|0|0|0|0|0|0|22|0|0|0|22|0|0|0|22|0|0|0|0|2|2|2|1|1|1|1|1|2|2|3|10|10|10|10|10|10|
|2|1|1|1|2|2|2|24|24|24|2|24|24|24|1|24|24|24|2|24|24|24|2|2|1|1|1|2|1|1|2|1|2|2|2|25|2|25|2|2|
|2|1|2|2|2|2|2|2|1|1|1|1|1|1|2|2|2|2|1|1|2|1|1|2|1|1|2|2|1|2|2|2|1|2|2|1|1|1|2|2|
