[40][20]
|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|2|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|8|0|
|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|
|9|9|9|9|9|9|9|9|9|9|9|9|0|0|0|0|8|0|0|0|0|9|9|9|9|9|9|9|3|9|9|9|9|9|9|9|2|14|3|9|
|2|2|2|2|2|2|2|2|2|2|2|2|9|0|0|0|0|0|0|0|9|2|2|2|2|2|2|2|3|2|2|2|2|2|2|2|2|2|3|2|
|2|2|2|2|2|2|2|2|2|2|2|2|2|9|0|0|0|0|0|9|2|2|2|2|2|2|2|2|3|2|2|2|2|2|2|2|2|2|3|2|
|0|20|0|0|0|2|0|0|0|6|2|2|2|2|10|10|10|10|10|2|2|2|2|7|8|6|2|2|3|2|2|0|0|0|0|0|0|0|3|0|
|9|0|9|9|3|2|9|9|0|0|6|2|2|2|2|2|2|2|2|2|2|2|7|0|0|0|6|2|3|2|2|0|0|0|0|0|0|0|3|0|
|2|2|2|2|3|2|2|2|9|0|0|6|2|2|2|2|2|2|2|2|2|7|0|0|0|0|0|6|3|2|2|0|0|0|0|0|0|0|3|0|
|2|2|2|2|3|2|2|2|2|9|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|3|2|2|0|0|0|0|0|0|0|3|0|
|2|2|2|2|3|2|2|2|2|2|9|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|3|0|2|0|0|0|0|0|0|0|3|0|
|2|2|2|2|3|2|2|2|2|2|2|9|9|9|9|9|3|0|9|9|9|9|9|9|9|9|9|9|3|9|9|9|9|9|14|9|9|9|3|9|
|2|2|2|2|3|2|2|2|2|2|2|2|2|2|2|2|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|
|2|2|2|2|3|2|2|2|2|2|2|2|2|2|2|2|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|
|2|7|8|0|3|0|0|8|6|2|2|7|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
|2|0|0|0|3|0|0|0|0|2|2|10|10|10|10|10|3|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|0|0|0|10|10|
|2|0|0|0|3|0|0|0|0|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|0|0|0|2|2|
|2|0|0|0|3|0|0|0|0|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|0|0|0|2|2|
|2|11|0|0|3|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|
|2|10|10|10|3|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|10|
|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|
